user_id,name,age,gender,monthly_income,monthly_expenses,savings,credit_score,has_loan,loan_amount,risky_financial_behavior
6d2cc800-c005-4229-beab-1bcde489ec33,Terri Cooper,21,Other,59921,27376.4,34571.73,697,1,12570,1
caf2a376-d6c2-4dbe-80de-807e3f1a1162,Jason Jennings,24,Other,32980,13905.99,12787.55,846,0,0,1
312cf033-d173-4f06-99bd-6f6cda833356,Michael Hernandez,23,Female,39069,32772.74,12406.96,534,0,0,1
7558b617-6a6d-4952-a4d0-600c2c17a0c9,John Johnson,25,Other,57165,47867.23,7262.67,564,0,0,0
fde9c95a-8edc-4f75-8e62-ee523131563d,Ralph Scott,20,Other,19827,13682.37,3341.07,764,1,46718,1
3d54a20b-1a83-4cb6-aa74-2fdd6c73eaf7,Jeremy Wise,30,Male,47765,41158.14,28259.81,751,0,0,0
aede6bb7-8183-481f-9e69-af4ba8c2d78b,Gary Coleman,23,Other,41574,26982.48,32321.4,537,0,0,0
5c709b06-f59e-428b-a355-ebf5afeb276e,Linda Rowe,22,Other,58944,49496.32,25350.38,342,1,46591,1
33696d0d-622d-4ff6-b0cc-9a6f4fcfb638,Todd Davis,21,Other,20900,15910.84,15267.82,826,1,21109,0
f2812c11-8413-446b-a7bf-e5cda10ec4a9,Kara Perez,26,Male,14102,9595.83,1789.09,471,0,0,0
1227ac8d-7537-4458-aa6b-a483ca7391ea,Elizabeth Bass,22,Male,55877,46536.84,5701.18,693,0,0,0
2e98dd15-53a5-401b-a029-33cf39674c95,Glenn Schmitt,25,Male,34988,15971.12,25028.27,688,1,41218,1
48219db4-6b4e-4a26-8dac-fd354d5e5a09,Joy Montes,18,Female,58860,24088.19,29537.63,723,0,0,0
4483bd91-1404-40b7-8d8a-7ad2201e1239,Michael Martin,25,Female,53109,40027.73,10741.64,537,0,0,1
d52cfc9d-013f-4965-8866-ec564b326c23,Antonio Price,25,Male,44180,17725.76,8983.92,674,0,0,0
464e1116-6037-4038-8a7f-e08cd494050c,Nathan Duncan,27,Female,48710,39550.84,12248.14,454,1,43824,1
30ce1e1f-4e94-449b-8ef9-8b685bd97413,Craig Williams,19,Male,16468,8827.92,12095.23,372,1,7313,1
22696348-ca0d-4b87-b355-a659b3ef61a9,Lauren Taylor,21,Male,29809,18405.3,4076.88,753,0,0,0
e5c86056-9c90-4f69-92c1-1ff67cbc41ba,Jeffrey Mosley,21,Male,44520,36079.78,4914.47,706,1,16476,1
75d66405-aacf-4a2f-8b6c-a46e0c0a28ee,Carlos Wade,25,Other,13347,5986.83,3551.64,490,1,30742,1
351b3122-8428-48a5-ad0d-44723d1cad0e,Lawrence Allison,30,Male,45969,26513.86,27618.13,685,0,0,1
a8e870ff-fcc7-438b-9500-1e650309f83f,Jennifer Fisher,27,Male,56433,39724.27,36836.03,525,1,45512,0
4d23761a-3f65-4f57-9dce-03b27e34350c,Justin Young,20,Female,43506,34662.1,17932.51,598,0,0,0
16d2dcae-ba17-43fd-8cf1-f8d8871b9c38,Mr. Joseph Gordon,21,Female,38159,24580.46,27540.86,735,0,0,0
e9436b5b-1cf2-4810-b872-41344edbe9c2,Elizabeth Walter,27,Male,27839,16417.49,19290.59,754,1,12136,0
d261e252-8091-464b-87b7-b44c8a1cbd0b,James Lewis,28,Female,12054,4979.73,3947.46,838,1,36492,0
7dcecf32-9119-4421-a90d-df19caa86c2d,Thomas Fields,20,Female,57457,38833.88,7222.62,390,0,0,0
7714a029-5faa-4064-84c3-773bbca431a2,Lori Steele,23,Other,47445,39724.55,7910.17,803,0,0,0
348bf953-9d62-4872-9cb3-5405e8c46969,Brian Singh,18,Female,28779,24419.82,10685.28,339,0,0,1
b0283047-fe89-4d52-9bac-64beee0746f1,Jane Roth,19,Male,59851,53490.82,39505.94,667,0,0,0
50384e12-3332-408e-9c05-eae4ef819b43,David Meyers,27,Female,32231,21655.29,14515.19,684,1,10018,1
da33dcd1-3100-4d80-8227-96a402aa3ad1,Danielle Mathews,30,Female,39966,23112.84,12615.15,629,0,0,0
b82db3e7-5368-4f53-b612-4a3077e0ee57,Ronnie Cole,30,Other,26742,13073.83,13243.47,707,1,36084,1
77528742-5993-4304-bc7c-dc42eb1788de,Ronald Austin,29,Other,44845,30232.33,28840.12,766,0,0,1
4cc48fab-b417-4c5d-8811-18c12a545468,Wendy Harris,30,Female,48566,32995.21,28810.86,449,0,0,0
a6d3667d-b0a4-4993-a74d-5e96a64ce3a7,Brandy Holland,30,Other,56428,37241.22,19702.25,813,0,0,1
f88f9598-2e72-4fe8-ae2e-75de8e8350ad,April Robles,27,Female,46985,40644.24,26778.48,511,0,0,0
999b5b5f-453a-4104-baa3-edc940b186ff,Joseph Lane,22,Other,53039,34022.16,34736.38,847,1,36996,0
f7ab629c-dd4b-4203-8ab1-101241a26da4,Anthony West,19,Female,21161,14472.37,16040.95,573,0,0,1
4902d058-5c78-48d5-8ee6-24281b8a1d30,Barbara Gutierrez,30,Male,33017,28025.57,17101.86,721,0,0,0
2216a05f-4268-4c1c-8890-48a5e33906f5,Lisa Warren,21,Female,45343,30240.36,21830.95,319,0,0,1
762568e5-84b5-4847-b6f8-282746ee1829,Jeffrey Warren,28,Male,16634,14833.73,6189.47,351,1,13065,0
f3186968-5eb2-43c9-8764-893f42896271,Tiffany Hudson,28,Other,56110,31232.86,39625.09,379,1,28562,0
24acb28c-0100-4cdf-807b-86285078e487,Catherine Thomas,18,Male,23037,15279.02,3213.01,736,0,0,0
51d18f50-736d-4d2d-ae81-7bd00be41bd5,Samantha Watson,22,Other,29539,22875.69,10156.23,599,1,14241,1
4429ed81-e4c9-4d2e-a741-e13ef86c99cf,Rebekah Boone,30,Female,52138,41040.72,40634.33,434,1,8406,1
d524ed9c-61a5-4afb-877e-50f3f990b69c,Rebecca Robinson,21,Male,49523,32254.59,25972.29,365,1,25398,1
37699a4f-cac7-4225-88bc-1acd5839a16a,Donald Sims,26,Female,53415,43035.92,11011.53,743,1,19174,1
9549e3c6-8634-480f-bf8b-d6db67e2c980,James Robinson,18,Female,28748,15586.54,19128.36,700,0,0,0
193b4a75-beb4-4612-96f3-4a6c5c95f115,Frank Manning,24,Male,49686,41954.23,37496.25,502,0,0,1
df58d9f5-ffda-4271-bde0-4dbd2c88adfe,Amanda Myers,27,Other,49569,42154.48,33472.86,669,0,0,0
4bb8b789-bcf5-4d18-abcb-3dfdd66bd483,Marvin Fuentes,18,Female,55195,45038.75,42476.92,486,0,0,0
